"ROUTE_ID","SOURCE_PORT_ID","DEST_PORT_ID","NAME","IS_DELETED"
"00b6b3fc-20fb-499f-a5b2-b2818e6bae43","3e6ab21e-5ad0-4a23-b85b-b46d1b735ecf","de28fabc-f6cf-4e03-a1d5-513368cc8e44","Lop",0
"00bbbf5f-32f0-473a-93c2-e92e4d62791b","f8085dcd-5afc-42a8-a8de-69ed092ae543","193d39de-39cf-49d3-92da-2dbfacdd456a","Waterloo",0
"00c04a03-066c-4715-b429-17c722e3fe50","dc5402ef-656b-484c-9d23-f8bb24cb0be2","e6581d13-6d3b-4a56-9d90-2cb531364518","Fos-sur-Mer",0
"00c6b76f-6ef5-41d2-b110-b9f4b4c540e5","53ba6691-d04d-42c4-92fa-728895a75d40","b00bb3b8-503d-4930-910c-2e39588b41e1","Kumla",0
"00c83774-8dd2-40a5-b991-963995560b44","52e19a58-ec7a-4bc1-9d86-9ec66de13077","92fe277b-71d7-4b92-b8c1-6f79908b44e4","Pilpichaca",0
"00d4cab9-8eb6-4d92-94a8-26f199a9817e","c204bf58-c29b-4165-8e01-f09145fa4d90","63e68544-2b48-4a07-b38c-0aa51237dcc4","Ansheng",0
"00d5eaf4-6167-412c-bee9-7d847e908f3d","31607c8f-52ca-4b25-81de-62a67f8a1071","0e7846b8-7027-4471-893f-7329662aafdc","Verkh-Usugli",0
"00d8021a-9e65-42db-a466-269914528940","948188d8-dbca-4c8f-958c-a0cc8f8ab2e5","50a6a928-affb-4ddc-953e-125216d332ac","Capanema",0
"00e0683f-cfb1-45ba-8156-77dc730d7ceb","28811449-f339-4755-9107-3e936bddd737","b331be24-1300-442b-84b9-311ee8de0780","Bagacay",0
"00e2ad5c-f4f1-4e39-80a1-034c3f4d1dd7","2b22618d-ef39-45db-b732-c03bb46c34c6","7ff84a85-4677-4ab2-9140-4fd7cb4a7235","Ryazan’",0
"00e33420-e4da-4864-86b3-08aef778d192","d193572b-f1ef-4671-bf28-d82f90e02fad","40a06994-e3f8-4216-9520-6fffb3e66557","Kavalerovo",0
"00e63b62-620f-490a-9bc6-25f4270efcc9","0db215ee-2358-4081-9895-9440305a82de","819b4b9a-1ba9-48c6-9697-04747578c4a9","Blois",0
"00f8ecb4-176f-4809-852e-26b094b2147e","c4ddec03-3213-49e4-b304-6965ab870e9f","16cd09a0-12ec-437a-bbca-cc80b24d9e6d","Quetigny",0
"00f9b4fb-aa1c-4250-b9dc-35511f51d767","c47aafa2-d853-4d69-80bb-a05053c0eab4","1e64b325-960a-435a-9faf-bd4a91cc67fe","Fontenay-sous-Bois",0
"01082b46-337e-43a8-b70b-ce064c3c9fd7","df35863d-1a76-4077-96b0-f603c4322bb0","534ead22-8b7a-4743-9fc6-4d3e4b9853e6","Tamaki",0
"01085038-05bf-44c2-b16f-47474e2704f1","96cec164-8f17-4ee2-9557-f78dca7dcbe4","4f63e9a1-8369-4bad-8ea2-e358d89348d1","Tosu",0
"010fc08b-954d-4ddb-adc6-83108ca976bb","1434ff14-316d-414d-bca9-26832a4f8585","5a6c5ef9-28a7-453f-b951-c4cf0f3ba24e","Shazikou",0
"0119e9be-0e16-439d-8ea7-b86288efb748","1942a9c0-d36b-4e5c-a0a3-7b3ac99b0a60","21aaebf6-6a0d-49fb-81bd-fe16e50c477b","Manizales",0
"01226b23-9213-4582-8144-eab8ddd2cc0d","86a34ec0-477e-4ea3-a4a8-5e067080145a","6b37dc84-ef8f-4258-9747-46d750ad1b7c","Takasaki",0
"01250120-5301-4b09-9733-b98db2360b1c","9159b1a7-2b35-46c7-81f9-9cbde304c29e","c07ac7f8-a140-4d43-ba10-0eb2210155a8","Sridadi",0
"012a8435-e15e-478c-b047-2e34ed32e523","03797922-da7b-45d3-a1aa-243ac06424cd","21975411-8577-4c7d-9d18-1bc06142ce38","Ukrainka",0
"01302b9d-696d-419d-8002-30ae04afc0cf","cdd3448a-8bb9-4fca-950f-6a13d5e65894","e77227e0-19a5-411f-af74-f9fa566ead92","Tit Mellil",0
"0131b722-1fe2-4dc9-b41a-97a5c8ff95e0","e59c1676-fe71-4a84-a548-f4b681dc9219","4f42c9a0-c23a-4919-b0d4-5ccbf17dbdf4","Antonina",0
"013a9808-d3fa-41d2-aeb8-3ed49f01ac4f","36846a3a-5f60-4460-98f3-cbf4182451f4","808aad51-1ad6-4d5d-b242-7f3a961aa1d3","Buyuan",0
"013f8a61-46d2-4895-ab9c-c5824c024dd7","612048e2-db84-4906-93ed-1f1636f6392d","bb3f6f42-37eb-472c-83cc-c914933055d3","Tegalgede",0
"01442f5c-1586-4ef5-9b66-b00c1b53ce3a","b7304605-57ee-4c1a-b9ce-97917ef23b9b","a0522aa0-3c44-4ab0-b79a-36bbc044e413","Pallisa",0
"0150d69f-3e52-4946-9a0f-f00dc3708328","7d399712-2c08-400f-9256-bace98ef76be","f68990d0-bbec-4fed-89f2-480abbea27ad","Cemara",0
"01551ced-2cc5-457b-8ead-aa6af5ec0f24","165478d8-2734-4471-bd19-fcdae042a909","f15aa238-20e3-4c8f-ae03-3166be80e4b6","Fusagasuga",0
"01554439-3e34-4495-8b50-a1be63ee1514","632decb2-2b72-41ad-b981-8055c570a522","4bef8998-b528-4699-b155-63bc22e9fb5f","Lankaran",0
"01650e75-efa2-48a6-b77a-6fca2be52198","e8fdc6b6-229f-435c-8628-94da6c1231b6","a405b8b3-e2b3-4620-8b18-dc5355795332","Vaiamonte",0
"017abcdf-914a-4873-82f4-bff76d6dea59","8cfdac72-9876-4d2e-871f-50ca1ee1be96","3869f24d-3f6f-4e33-bd6b-2ecdf9f61ebe","Camilaca",0
"017ac000-2cb9-481d-a266-cfc04010d9cc","8c0e5adf-93be-48f2-a010-74d59dfd1285","6c31bfa2-31a2-4766-9c76-9c4dad22ed40","Passo",0
"0183ce57-d683-4655-b55a-8fb6cf42bd44","01a57a7f-e62e-45f9-b656-1d26128a935b","eacc4f11-3ff1-40e2-bfa7-7502860dfb44","Martensville",0
"0185504a-cca2-416e-ad55-8a85695b774f","f533592d-b95a-48ee-9d12-3af3d0af25a4","8aff7a9f-41a1-434a-a299-e86c38d9f424","Érd",0
"0192e126-4c70-450a-a661-2e3955d1eab9","f7bfa6ac-2988-4f6c-b2ac-cacb901f6ef2","61e36f9c-b5fa-4035-9cd2-b5bc4f960984","Kenitra",0
"0193fe08-0cf7-49de-80f9-66b0bfe7a1a0","cc863c93-45ee-44c9-a2a5-f0ebb6278428","9d879ea9-908b-4c34-a605-d030e225e6f2","Daqiao",0
"01940fd3-2b76-4cd5-875a-45867a197284","88c98b25-e1dd-49ca-9fb3-4864ef714eef","9e3c243a-efbe-4161-8b3e-3e445318ee60","Fufang",0
"01963385-4e26-4a97-9a38-415ad2ab3458","0bca0f80-fbc7-4a33-9c17-2086dcde5805","bd8253e0-36cb-49cc-bef6-d36535d5a955","Morón",0
"019aa283-a7a8-43db-a2d4-f76cb2340cb1","8bac67c7-3564-407f-82ce-67627e06fe53","d9b62e59-d223-4b32-a66b-7843ab04dd3d","Enköping",0
"01a2294f-2700-4729-9c21-ca9915c2f08d","1b3f9aae-c937-4ca3-ad1d-0d52601ccb6c","fed322ef-9159-4db2-9a3f-035b306b373e","Kipit",0
"01a66af8-e5c5-41a2-a598-c7b93a9d1ac2","86c534cc-f076-4b06-b0a8-46b84a6b8246","609622d8-8654-42b1-8743-11f548a3f380","Paicol",0
"01a78365-ee5a-45bf-a3cf-baf15ce8227d","39272950-8a25-44e7-bde1-61e6c926b927","d9c02ec4-0a78-4e63-802d-6b684f407c10","Kyustendil",0
"01a9015c-d79f-4702-b96b-4e93096bbdad","1eccf994-7d82-4a91-9e69-8950c7c43a15","89751297-db2e-4285-be1d-1eddede9129a","Nejo",0
"01adde9b-2f33-42ba-bd81-0fe0accf9907","75ffe8bf-5fcf-4da2-95b4-75c9939c08d3","caaac7c9-21a1-46b6-a0ca-9e3d472192d6","Majunying",0
"01b39e8f-add9-4a3a-adac-89ce772f9ff1","5077f886-fe70-4e77-961b-5392a2eb0b85","4f0e90be-175b-44e8-9458-0c4668ce9bb1","Annonay",0
"01bfcf69-5fbc-47b1-bd81-ed8211dfdb20","2ebc6999-852f-4ce1-8566-7a881c3b5f0c","ea060c5e-d879-4159-8a61-2fb0a97685f5","Alor Setar",0
"01c50005-9ab3-4c71-953f-0d8baf363794","8a55769a-1444-4197-926d-1bd426fa489d","10358899-449e-4a48-aef0-2c18717af3c1","Chimen",0
"01cd9d94-a0ae-4047-810e-86ceaf5eac36","7b5a7a63-0d45-4783-8567-9b78f80d10ce","e4a2be7b-516f-4fc3-9693-e16feec53599","Sumberagung",0
"01d2557c-9321-4e5e-bd21-dc8a0693211d","74f5b752-6ce7-42ff-9059-5dd772f5ff5b","1b21c947-693c-4030-ad6d-8f8eb7c3f5b4","Dar Chabanne",0
"01d85028-ff5a-4808-a945-c0dc9267b4ff","eb59b54e-3d7b-447b-871b-a3ff3df24903","45f0406c-bb9d-4678-be48-269ae48f64bf","Nilanapo",0
"01df405a-91b9-4a0f-882c-2aa30b10dd0c","f3ee8c62-0d34-49ce-b27e-f9f25c6ae2e7","dfbfc512-27f3-47f0-8fab-6959e7ebf721","Oslo",0
"01ea6c95-ccb9-423f-80d9-b7bf5ac5bdcb","6cbfb082-5bd2-48cc-bf7d-4b4721dcb434","8360fbb9-bcf3-49d4-9ca0-c70373e7a83a","Yalukou",0
"01ed9afe-88fb-4f14-9500-a6c0d79d7bd9","d84af90c-0527-40b4-bc48-0f3a01178043","cc15cde7-d007-4e9b-a167-6ca24c16eb83","Bagay",0
"01ef9043-eb97-4f22-92af-f20b92c1e095","dfde7ffc-2644-40f5-9d2b-251323d7957f","4825d3c0-01d1-4697-af07-4adff7bbc001","Reutov",0
"01f2bb58-8572-4fb8-9e50-90caa00ad8bc","2a6b27ee-1e9c-49b8-921d-445f7206e878","357131dc-c39a-44e8-9d33-0b1c55f773f2","La Motte-Servolex",0
"01f45158-d4a8-490e-ba6c-99636d73b42c","a735d5c1-fcf4-4f9d-a70f-393c496e7605","6dc8d836-ab2c-429b-9e95-4d13a11e0857","Gabi",0
"01f97a61-4a07-4e53-aa61-926fe91f21ab","29a94a73-0030-48a5-bb44-88111801dd31","bf02b08c-7026-498b-8480-9167385d857d","Banaybanay",0
"01fd03ab-d59b-4c10-a9bd-98fb60e051d2","66893997-7265-4bd0-aa4e-b3d295a28e36","b8603b06-1329-4c40-b8d2-6eb2fe4bd228","Karátoulas",0
"02039d88-e06e-486b-a632-7974701dcbca","d70e9ec3-7fb7-4ccf-bfaa-458b924afafe","1ecf3e00-203b-418c-ae02-b04d06bd945e","Zhongxiang",0
"02067dfc-d240-48b4-a5ef-297ece7c6015","d41bb621-7321-48a5-b051-2965a29a207f","bf76d75e-97cf-4c23-b34d-c05cf0a84d01","Claye-Souilly",0
"0209a733-48d0-441b-bde4-57128bcdbd47","4605c40d-40c1-41f1-ad29-762aebd8dcb7","6723bba5-44d9-4eaf-bdb7-fd7f98e33b77","Qingshui",0
"020e3578-3954-4cd0-b075-8e45825da4fa","a1512121-8557-42cb-ae6c-b57d25bc1179","dc92e5ee-db0f-41d8-bd38-a7081f1a66bf","Alcoutim",0
"021640da-1317-482e-a020-a64fa35bbd2b","ef1c7274-99dd-47c6-a9fb-9beefe426e5f","aa40b68a-bc93-4039-901d-c6c876ee1550","Wuyang",0
"021c8285-9256-4579-b04e-f3ee6cb59b33","535f728d-7bd5-4512-a95c-291cc0067cf6","9d53d1d7-7c4e-4a22-8aa1-b46b9faa9afa","Qiaojia",0
"021d5c00-55b8-4894-9e6f-19f80fff0256","74d8a3fb-2f2b-4008-92e9-7bd4b0d424d1","75f75f44-fa7a-475d-9853-67755a9ee43b","Mauraro",0
"022065d4-a3ac-46d7-b7b1-91a84d7ff56d","b3bfc2e5-66ab-4b3f-b260-004ca6556c1d","ef9fa92e-1247-48f4-b753-3738e93fd1e1","Shibushi",0
"0220db88-b049-46c5-92a3-733c4dc38ac2","377de39c-0f22-4920-a283-2186962261a1","c798435f-e706-435c-9fa7-a02e4ad54f10","Iganga",0
"02261364-ebed-4181-b3b2-75f59c2b8c1a","ec60a443-426d-4598-b898-b52db332e4fc","61969eaa-9dc7-4682-a3bb-c1146decb6d1","Macaé",0
"02291ea0-dfd2-45a7-ad7b-b7844c80a014","50ef3f00-3bae-4e62-8fbc-1a7726e604e8","cba0ec0d-9f94-4af1-9893-8030f4ceb3ab","Jiuguan",0
"022c6824-01f5-4c28-82b4-63029c5245b2","c057ea2b-aac1-4514-981a-195fe6157361","a6c1a261-bf02-4e6f-8a6c-26677ee90b12","Bassa",0
"022d36ed-f8d8-4c3f-b508-95f594e4e82e","61ec5283-2736-4afb-884d-47902a60a5fa","f79b18b8-fd68-42c1-be9a-f04847215eb0","Tyresö",0
"02316d6d-3795-4f2b-99a4-b5807592c142","5c753f69-6b71-4458-8933-e81c7c81a7ec","7f044f9d-1e6d-4c42-8119-f91664b971fe","San Sebastian",0
"0231f3ea-fc05-43fa-b321-895d0cdb447f","cb758e07-71b4-4af1-8842-04e08fedb6e2","2e7cee3d-05dc-47a2-9dcc-d1bb2c8189bf","Xinhang",0
"0238508b-41d1-4760-9e9f-95d03280c082","17abbe66-1e04-4f5f-8507-b39ce88cf6d6","413769f0-2455-418d-ae80-7226fa5eb0fd","Horki",0
"0239030d-b038-4310-82dd-836326b173f7","2ea61e63-f7db-496f-9073-17dc2393f99d","49d042aa-8920-47ed-9b45-72708d085ea2","Rokitno Szlacheckie",0
"023ea068-e54d-4a9a-a951-77766828ad42","466d2ff9-4568-4d04-a215-7ec598897d18","d5fc0a26-e736-4982-b1ad-b81c5df0148a","Jiezi",0
"023f2f1e-ec30-46ff-a6da-a4baa92fdeae","b316e5aa-91c2-456e-8cdc-2ea441d70230","2405ca30-5d1c-4cca-be4e-f4414b390e51","Nishio",0
"0240d201-aace-4775-ba32-f52af072012e","b2bbe6ea-9f88-4950-8870-a8d38ad7c582","f3698d3c-6bfb-485b-b1a8-f025201d7214","Wangmo",0
"02422f72-57b9-4e59-8f9b-40cb55e80629","1594e452-8019-4bcb-b17a-4866690379f7","ac3743be-e618-4e8c-8c45-b18dd35d4a62","Yecun",0
"024bdc70-8a6d-40bb-81f3-a75914f70ed2","33ae52c5-219d-4350-8f25-c11afdc85b25","ca997bbd-5837-4dc0-8946-6da752dccba8","Huangshi",0
"024be998-1124-46e8-b60d-1ecc8574ead3","b56d9c43-af8a-4fbe-b7a8-01ef8fe0fc79","0caf4cf8-f473-4799-bd89-13273c4d57cd","Doubravice nad Svitavou",0
"026337cf-f021-4922-b1b5-f46b629f6a85","750e6353-d658-42af-b152-30cada0d4db6","e89fc1c4-e6c5-48cc-9887-7f4bfde023b6","Zolochiv",0
"026602cd-68d1-4f47-98cb-090840f558b8","67861e6d-1773-4490-b0c4-c4e1395a8279","62c94e0a-a79a-4a6a-a21f-fcc072dd6b16","Gornje Živinice",0
"0268763c-2e20-45d7-b9cc-fa18cd882e91","c4f30827-968b-4aa0-81b5-84ad7dabc349","1e262092-ec91-4df1-acb5-5d91de75cd83","Plan de Ayala",0
"027057cc-e476-418b-b2b1-63f53153d095","261b9196-0f3a-48ea-b4c4-ce832c9a4640","14445852-dad3-4bbf-a9bc-81e0f5a788f2","Babakandesa",0
"0271e453-1108-4a5a-8620-ffc428c8cedd","92c56415-7657-4842-8bec-fd87a81ad75a","673c8240-d77a-4695-a681-6d3d7d72993b","Paderne",0
"0272f63c-037c-4e06-b6d3-f7103d8d5250","7c108e4e-ea78-43c3-9da3-0b4975a0acbe","d3b868f8-5618-4797-a192-a4a192a91d8e","Sukasirna",0
"029be28e-c699-456c-bfe9-35ee1e22c9cc","0db16590-506a-47d8-8fd4-ef4d454ceb6e","f97b466f-eb00-4cbc-b071-6a1e065c3ec3","Pamyat’ Parizhskoy Kommuny",0
"02a1f8df-e6a4-40c6-9450-51358829222a","b90e28b6-7ba5-4a05-be7f-4bc0d724f790","b02944a9-3e96-4248-aab3-ce01c51a43ae","Mŭynoq",0
"02a444ca-a949-44e7-9dea-1fb9c3ac164b","c425786e-8495-4bee-91fa-50903a83563a","ef9fa92e-1247-48f4-b753-3738e93fd1e1","Santo Niño",0
"02a67383-f5e3-4d49-968e-a13bb02344f2","a7e1e4db-c99b-4e93-bb52-b91f1eea3bdc","ae4c4063-2350-45e5-891d-f682c9fe87a4","Smolyaninovo",0
"02a6d22e-5993-4fca-a463-994ca9ae9b3c","cc1a11de-5cd5-4abf-ab3f-dfbe619f21cd","129867fb-c31b-4dfb-81aa-63bf2e5cdd92","Sampungu",0
"02a7dca8-2be5-43ee-b9af-4f8b5858a481","654c63ef-4f3f-4e08-854f-5cda4fb42320","05e613c9-2bc9-4b80-b2d0-57db65482a86","Morelos",0
"02b52fb8-231d-4143-a7c8-cea037bbef30","f9ac9b70-9ba9-446d-81a2-9c045bc6d929","caafe0fc-af58-4ad9-96f7-35dd51fa6be6","Muli",0
"02b9443d-c0a9-443c-ab3e-9bbe86d83c75","e700fef2-50c4-4f6e-83b0-8c13c4e884c7","2b91ce31-6c22-4653-b2cb-309d347e157f","Kíti",0
"02be5236-0738-4ecc-93ee-53ccb64245a2","2eb38c70-e33b-4af1-a4f4-e00cc93ea78a","d113b8f7-f7df-44bd-b838-c745c5ae3cb1","Bentar Girang",0
"02c1769e-5f5e-43d3-a631-6471ce81da1d","f2691ce5-9a51-4657-89f7-6265966f2a21","2de5d762-94b4-4237-a09f-f6611de46846","Aktogay",0
"02c3a93e-2a81-4802-9f6e-8a780fdf7163","755f38d6-1402-45e9-8c0e-c676ce69ee64","e7735684-8bcd-4649-9f5f-922f704f16dd","Talok",0
"02c727c7-8604-4617-a9ef-c9cc45824cd6","be3d4d60-91a9-4358-b09d-2f5ce9660d9c","dea43ab9-7f32-43e9-ae7c-979cbf90bf95","Tío Pujio",0
"02d5dfdb-41c9-45c1-b643-3e285d441354","03cf5675-935d-412a-86a7-39f628452db3","3e3d7686-37f7-4f69-8674-fae6bde52195","Sim",0
"02d7fa59-d9ae-4fc4-a8b3-729b483dfa5b","37303ead-0b8e-4f6c-8071-1fd41fec80dc","acf066ba-4d62-4e67-8a1d-c67173a9d9d2","Talisay",0
"02d98082-e065-4fa7-b031-1aa4335645a4","74aeb901-9084-4130-9791-a706066d9760","1094ed34-2f38-4ca2-b764-a1f2824cd3c0","Romba",0
"02da61da-a834-4d39-bb73-5f3be08fd0f8","f6ab31b0-2fc0-444c-8535-47dc2051babc","bf225155-44c0-46a2-af40-a45e0fe6c213","Tianqian",0
"02e4c351-69ba-489b-b746-5189ff3db708","931335f6-a197-471e-b5b1-970df1901170","0675c4b8-807d-425d-9de9-70244c162086","Krasnyy Luch",0
"02fa6901-3c50-41d1-9538-6f6d1b29a58f","d276bc5c-166a-4d52-b703-01150eda6188","5f7b1055-1810-48cc-b051-ddddad2ca6a5","Shanhou",0
"02fa913d-e837-4d7b-9ae9-7d0fdc2ca8fb","f8fbf9d7-a948-4183-8443-e71161e03d25","e7da2161-d846-4ab7-8065-ea9245f6a37c","Zhendong",0
"02fbf288-b0cd-4578-967f-a5602e195a55","ed3e6fbb-f072-4cc5-b268-944460f38591","fac55ac8-7ddf-471f-aaae-9d2b7455c798","Qingquan",0
"02ffa3c7-c259-4a88-bcc5-c652a47f087d","ceed49fd-a6f5-4dd0-8767-0b12cde82b07","bae8a0ac-2a98-43d2-8c20-e1194ddf7d72","Asemanis",0
"0304b466-886a-4429-b47b-dcc9a69b3c15","5c491515-5c49-43c7-b73b-0d5559e55be6","5bbc933a-be0d-46f1-92e7-45ac8e606c4e","Las Varas",0
"0305249c-9785-48b3-85df-ccd5f15aad80","b01dd25d-93e2-48cc-b1ce-0581afaf1b6c","248c10b0-9f4b-43cc-a45e-52ae91f145a8","Leshan",0
"03166df6-8bf9-4f04-b9cd-86886527b3db","acd0d29f-b467-4ee2-91bf-277a2a424d6a","0278ade2-d606-4ef8-a03b-fbdfbcdd5db4","Bafang",0
"031bf6be-401d-4225-8fce-10472fea3abf","b04de2c7-3a8f-4467-99a9-acee5fa3d7ad","482ce0be-8437-4193-a5c3-3e8571252bce","Boro Utara",0
"031c740c-d3ea-423c-bc51-375d7c8680ad","f0af30ec-aac8-48b2-b6d4-bd6fa80bbbee","aef09333-b18d-4afb-9082-b8f739f01351","Logovskoye",0
"0324969d-9152-4f77-be85-840b0418d6ee","308b4de5-daef-42fe-abaa-76ec903988c1","32ad3e3f-b58b-49ea-a067-095fc5f1f9ed","Duanjia",0
"032cb746-2cd3-4c3f-a9af-83ef75388918","df8045c7-5318-4cc4-b145-3287b020a748","843f17a8-38ce-45e1-a194-91be55305d66","Buaran",0
"033021a2-1d6e-42b3-bde1-92481c93d7cb","7cf6a43d-75e7-4ab7-8d73-8d7c0bd5a06d","29a94a73-0030-48a5-bb44-88111801dd31","Xiaoshiqiao",0
"03316c8f-b410-4299-9411-acbc9c73e293","8024261f-4c34-47cf-8cc6-cd6856d0af61","6579d405-cadc-429a-aebf-5fc584edd690","Montevista",0
"0332818e-5738-4d4f-87e0-07d769e0a037","cbac546a-34b6-4845-b722-b9c3d92b6a72","8f7e9460-e4f5-4a3b-840d-b3028d6e133a","Ḩabbān",0
"03337d89-1244-4afe-8f27-a1977758ee45","5bd2fe3a-ad60-41e0-a4b7-0be8dc372254","85a727d0-d46f-469d-b1d7-b55b7484f835","Calbuco",0
